source_ip_address,source_port_number,destination_ip_address,destination_port_number,is_ack,destination_mac_address,acknowledge_number,is_rst,is_cwr,is_fin,total_ip_packet_length,window_size,network_protocol,is_psh,is_syn,is_urg,transport_protocol,ttl,ip_identifier,sequence_number,is_ece,source_mac_address,attack_flag,attack_step,attack_name
127.0.0.1,40090,127.0.0.1,7443,1,00:00:00:00:00:00,1576096677,0,0,0,209,512,IP,1,0,0,TCP,64,15135,620685822,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,40090,1,00:00:00:00:00:00,620685979,0,0,0,52,504,IP,0,0,0,TCP,64,19776,1576096677,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,40090,1,00:00:00:00:00:00,620685979,0,0,0,595,507,IP,1,0,0,TCP,64,19777,1576096677,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,40090,1,00:00:00:00:00:00,620685979,0,0,1,1101,512,IP,1,0,0,TCP,64,19778,1576097220,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,40090,127.0.0.1,7443,1,00:00:00:00:00:00,1576098270,0,0,0,52,503,IP,0,0,0,TCP,64,15136,620685979,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,40090,127.0.0.1,7443,1,00:00:00:00:00:00,1576098270,0,0,1,52,512,IP,0,0,0,TCP,64,15137,620685979,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,40090,1,00:00:00:00:00:00,620685980,0,0,0,52,512,IP,0,0,0,TCP,64,0,1576098270,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,40096,127.0.0.1,7443,0,00:00:00:00:00:00,0,0,0,0,60,65495,IP,0,1,0,TCP,64,47881,2733428791,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,40096,1,00:00:00:00:00:00,2733428792,0,0,0,60,65483,IP,0,0,0,TCP,64,0,1285709572,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,40096,127.0.0.1,7443,1,00:00:00:00:00:00,1285709573,0,0,0,52,512,IP,0,0,0,TCP,64,47882,2733428792,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,40096,127.0.0.1,7443,1,00:00:00:00:00:00,1285709573,0,0,0,309,512,IP,1,0,0,TCP,64,47883,2733428792,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,40096,1,00:00:00:00:00:00,2733429049,0,0,0,52,510,IP,0,0,0,TCP,64,2382,1285709573,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,40096,1,00:00:00:00:00:00,2733429049,0,0,0,1187,512,IP,1,0,0,TCP,64,2383,1285709573,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,40096,127.0.0.1,7443,1,00:00:00:00:00:00,1285710708,0,0,0,52,504,IP,0,0,0,TCP,64,47884,2733429049,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,40096,127.0.0.1,7443,1,00:00:00:00:00:00,1285710708,0,0,0,960,512,IP,1,0,0,TCP,64,47885,2733429049,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,40096,127.0.0.1,7443,1,00:00:00:00:00:00,1285710708,0,0,0,209,512,IP,1,0,0,TCP,64,47886,2733429957,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,40096,1,00:00:00:00:00:00,2733430114,0,0,0,52,504,IP,0,0,0,TCP,64,2384,1285710708,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,40096,1,00:00:00:00:00:00,2733430114,0,0,0,595,507,IP,1,0,0,TCP,64,2385,1285710708,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,40096,1,00:00:00:00:00:00,2733430114,0,0,1,1101,512,IP,1,0,0,TCP,64,2386,1285711251,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,40096,127.0.0.1,7443,1,00:00:00:00:00:00,1285712301,0,0,0,52,503,IP,0,0,0,TCP,64,47887,2733430114,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,40096,127.0.0.1,7443,1,00:00:00:00:00:00,1285712301,0,0,1,52,512,IP,0,0,0,TCP,64,47888,2733430114,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,40096,1,00:00:00:00:00:00,2733430115,0,0,0,52,512,IP,0,0,0,TCP,64,0,1285712301,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,40100,127.0.0.1,7443,0,00:00:00:00:00:00,0,0,0,0,60,65495,IP,0,1,0,TCP,64,60272,3397709726,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,40100,1,00:00:00:00:00:00,3397709727,0,0,0,60,65483,IP,0,0,0,TCP,64,0,328260194,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,40100,127.0.0.1,7443,1,00:00:00:00:00:00,328260195,0,0,0,52,512,IP,0,0,0,TCP,64,60273,3397709727,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,40100,127.0.0.1,7443,1,00:00:00:00:00:00,328260195,0,0,0,309,512,IP,1,0,0,TCP,64,60274,3397709727,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,40100,1,00:00:00:00:00:00,3397709984,0,0,0,52,510,IP,0,0,0,TCP,64,25068,328260195,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,40100,1,00:00:00:00:00:00,3397709984,0,0,0,1186,512,IP,1,0,0,TCP,64,25069,328260195,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,40100,127.0.0.1,7443,1,00:00:00:00:00:00,328261329,0,0,0,52,504,IP,0,0,0,TCP,64,60275,3397709984,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,40100,127.0.0.1,7443,1,00:00:00:00:00:00,328261329,0,0,0,960,512,IP,1,0,0,TCP,64,60276,3397709984,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,40100,127.0.0.1,7443,1,00:00:00:00:00:00,328261329,0,0,0,209,512,IP,1,0,0,TCP,64,60277,3397710892,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,40100,1,00:00:00:00:00:00,3397711049,0,0,0,52,504,IP,0,0,0,TCP,64,25070,328261329,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,40100,1,00:00:00:00:00:00,3397711049,0,0,0,595,507,IP,1,0,0,TCP,64,25071,328261329,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,40100,1,00:00:00:00:00:00,3397711049,0,0,1,1298,512,IP,1,0,0,TCP,64,25072,328261872,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,40100,127.0.0.1,7443,1,00:00:00:00:00:00,328263119,0,0,0,52,503,IP,0,0,0,TCP,64,60278,3397711049,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,40100,127.0.0.1,7443,1,00:00:00:00:00:00,328263119,0,0,1,52,512,IP,0,0,0,TCP,64,60279,3397711049,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,40100,1,00:00:00:00:00:00,3397711050,0,0,0,52,512,IP,0,0,0,TCP,64,0,328263119,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60980,127.0.0.1,7443,0,00:00:00:00:00:00,0,0,0,0,60,65495,IP,0,1,0,TCP,64,2678,2538224931,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60980,1,00:00:00:00:00:00,2538224932,0,0,0,60,65483,IP,0,0,0,TCP,64,0,2757928582,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60980,127.0.0.1,7443,1,00:00:00:00:00:00,2757928583,0,0,0,52,512,IP,0,0,0,TCP,64,2679,2538224932,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60980,127.0.0.1,7443,1,00:00:00:00:00:00,2757928583,0,0,0,309,512,IP,1,0,0,TCP,64,2680,2538224932,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60980,1,00:00:00:00:00:00,2538225189,0,0,0,52,510,IP,0,0,0,TCP,64,57643,2757928583,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60980,1,00:00:00:00:00:00,2538225189,0,0,0,1184,512,IP,1,0,0,TCP,64,57644,2757928583,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60980,127.0.0.1,7443,1,00:00:00:00:00:00,2757929715,0,0,0,52,504,IP,0,0,0,TCP,64,2681,2538225189,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60980,127.0.0.1,7443,1,00:00:00:00:00:00,2757929715,0,0,0,959,512,IP,1,0,0,TCP,64,2682,2538225189,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60980,127.0.0.1,7443,1,00:00:00:00:00:00,2757929715,0,0,0,203,512,IP,1,0,0,TCP,64,2683,2538226096,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60980,1,00:00:00:00:00:00,2538226247,0,0,0,52,504,IP,0,0,0,TCP,64,57645,2757929715,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60980,1,00:00:00:00:00:00,2538226247,0,0,0,595,507,IP,1,0,0,TCP,64,57646,2757929715,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60980,1,00:00:00:00:00:00,2538226247,0,0,1,1099,512,IP,1,0,0,TCP,64,57647,2757930258,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60980,127.0.0.1,7443,1,00:00:00:00:00:00,2757931306,0,0,0,52,503,IP,0,0,0,TCP,64,2684,2538226247,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60980,127.0.0.1,7443,1,00:00:00:00:00:00,2757931306,0,0,1,52,512,IP,0,0,0,TCP,64,2685,2538226247,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60980,1,00:00:00:00:00:00,2538226248,0,0,0,52,512,IP,0,0,0,TCP,64,0,2757931306,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60996,127.0.0.1,7443,0,00:00:00:00:00:00,0,0,0,0,60,65495,IP,0,1,0,TCP,64,56884,2276489171,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60996,1,00:00:00:00:00:00,2276489172,0,0,0,60,65483,IP,0,0,0,TCP,64,0,155612430,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60996,127.0.0.1,7443,1,00:00:00:00:00:00,155612431,0,0,0,52,512,IP,0,0,0,TCP,64,56885,2276489172,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60996,127.0.0.1,7443,1,00:00:00:00:00:00,155612431,0,0,0,309,512,IP,1,0,0,TCP,64,56886,2276489172,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60996,1,00:00:00:00:00:00,2276489429,0,0,0,52,510,IP,0,0,0,TCP,64,24591,155612431,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60996,1,00:00:00:00:00:00,2276489429,0,0,0,1182,512,IP,1,0,0,TCP,64,24592,155612431,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60996,127.0.0.1,7443,1,00:00:00:00:00:00,155613561,0,0,0,52,504,IP,0,0,0,TCP,64,56887,2276489429,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60996,127.0.0.1,7443,1,00:00:00:00:00:00,155613561,0,0,0,957,512,IP,1,0,0,TCP,64,56888,2276489429,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60996,127.0.0.1,7443,1,00:00:00:00:00:00,155613561,0,0,0,203,512,IP,1,0,0,TCP,64,56889,2276490334,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60996,1,00:00:00:00:00:00,2276490485,0,0,0,52,504,IP,0,0,0,TCP,64,24593,155613561,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60996,1,00:00:00:00:00:00,2276490485,0,0,0,595,507,IP,1,0,0,TCP,64,24594,155613561,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60996,1,00:00:00:00:00:00,2276490485,0,0,1,1381,512,IP,1,0,0,TCP,64,24595,155614104,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60996,127.0.0.1,7443,1,00:00:00:00:00:00,155615434,0,0,0,52,502,IP,0,0,0,TCP,64,56890,2276490485,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,60996,127.0.0.1,7443,1,00:00:00:00:00:00,155615434,0,0,1,52,512,IP,0,0,0,TCP,64,56891,2276490485,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,60996,1,00:00:00:00:00:00,2276490486,0,0,0,52,512,IP,0,0,0,TCP,64,0,155615434,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,32778,127.0.0.1,7443,0,00:00:00:00:00:00,0,0,0,0,60,65495,IP,0,1,0,TCP,64,60175,1641154009,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,32778,1,00:00:00:00:00:00,1641154010,0,0,0,60,65483,IP,0,0,0,TCP,64,0,267875398,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,32778,127.0.0.1,7443,1,00:00:00:00:00:00,267875399,0,0,0,52,512,IP,0,0,0,TCP,64,60176,1641154010,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,32778,127.0.0.1,7443,1,00:00:00:00:00:00,267875399,0,0,0,309,512,IP,1,0,0,TCP,64,60177,1641154010,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,32778,1,00:00:00:00:00:00,1641154267,0,0,0,52,510,IP,0,0,0,TCP,64,48776,267875399,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,32778,1,00:00:00:00:00:00,1641154267,0,0,0,1184,512,IP,1,0,0,TCP,64,48777,267875399,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,32778,127.0.0.1,7443,1,00:00:00:00:00:00,267876531,0,0,0,52,504,IP,0,0,0,TCP,64,60178,1641154267,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,32778,127.0.0.1,7443,1,00:00:00:00:00:00,267876531,0,0,0,959,512,IP,1,0,0,TCP,64,60179,1641154267,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,32778,127.0.0.1,7443,1,00:00:00:00:00:00,267876531,0,0,0,203,512,IP,1,0,0,TCP,64,60180,1641155174,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,32778,1,00:00:00:00:00:00,1641155325,0,0,0,52,504,IP,0,0,0,TCP,64,48778,267876531,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,32778,1,00:00:00:00:00:00,1641155325,0,0,0,595,507,IP,1,0,0,TCP,64,48779,267876531,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,32778,1,00:00:00:00:00:00,1641155325,0,0,1,1381,512,IP,1,0,0,TCP,64,48780,267877074,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,32778,127.0.0.1,7443,1,00:00:00:00:00:00,267878404,0,0,0,52,502,IP,0,0,0,TCP,64,60181,1641155325,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,32778,127.0.0.1,7443,1,00:00:00:00:00:00,267878404,0,0,1,52,512,IP,0,0,0,TCP,64,60182,1641155325,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,32778,1,00:00:00:00:00:00,1641155326,0,0,0,52,512,IP,0,0,0,TCP,64,0,267878404,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,32794,127.0.0.1,7443,0,00:00:00:00:00:00,0,0,0,0,60,65495,IP,0,1,0,TCP,64,20064,1239107188,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,32794,1,00:00:00:00:00:00,1239107189,0,0,0,60,65483,IP,0,0,0,TCP,64,0,1651277095,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,32794,127.0.0.1,7443,1,00:00:00:00:00:00,1651277096,0,0,0,52,512,IP,0,0,0,TCP,64,20065,1239107189,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,32794,127.0.0.1,7443,1,00:00:00:00:00:00,1651277096,0,0,0,309,512,IP,1,0,0,TCP,64,20066,1239107189,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,32794,1,00:00:00:00:00:00,1239107446,0,0,0,52,510,IP,0,0,0,TCP,64,400,1651277096,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,32794,1,00:00:00:00:00:00,1239107446,0,0,0,1182,512,IP,1,0,0,TCP,64,401,1651277096,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,32794,127.0.0.1,7443,1,00:00:00:00:00:00,1651278226,0,0,0,52,504,IP,0,0,0,TCP,64,20067,1239107446,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,32794,127.0.0.1,7443,1,00:00:00:00:00:00,1651278226,0,0,0,958,512,IP,1,0,0,TCP,64,20068,1239107446,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,32794,127.0.0.1,7443,1,00:00:00:00:00:00,1651278226,0,0,0,209,512,IP,1,0,0,TCP,64,20069,1239108352,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,32794,1,00:00:00:00:00:00,1239108509,0,0,0,52,504,IP,0,0,0,TCP,64,402,1651278226,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,32794,1,00:00:00:00:00:00,1239108509,0,0,0,595,507,IP,1,0,0,TCP,64,403,1651278226,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,32794,1,00:00:00:00:00:00,1239108509,0,0,1,1101,512,IP,1,0,0,TCP,64,404,1651278769,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,32794,127.0.0.1,7443,1,00:00:00:00:00:00,1651279819,0,0,0,52,503,IP,0,0,0,TCP,64,20070,1239108509,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,32794,127.0.0.1,7443,1,00:00:00:00:00:00,1651279819,0,0,1,52,512,IP,0,0,0,TCP,64,20071,1239108509,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,32794,1,00:00:00:00:00:00,1239108510,0,0,0,52,512,IP,0,0,0,TCP,64,0,1651279819,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,32800,127.0.0.1,7443,0,00:00:00:00:00:00,0,0,0,0,60,65495,IP,0,1,0,TCP,64,27492,2177610296,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,32800,1,00:00:00:00:00:00,2177610297,0,0,0,60,65483,IP,0,0,0,TCP,64,0,22346626,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,32800,127.0.0.1,7443,1,00:00:00:00:00:00,22346627,0,0,0,52,512,IP,0,0,0,TCP,64,27493,2177610297,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,32800,127.0.0.1,7443,1,00:00:00:00:00:00,22346627,0,0,0,309,512,IP,1,0,0,TCP,64,27494,2177610297,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,32800,1,00:00:00:00:00:00,2177610554,0,0,0,52,510,IP,0,0,0,TCP,64,41282,22346627,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,32800,1,00:00:00:00:00:00,2177610554,0,0,0,1183,512,IP,1,0,0,TCP,64,41283,22346627,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,32800,127.0.0.1,7443,1,00:00:00:00:00:00,22347758,0,0,0,52,504,IP,0,0,0,TCP,64,27495,2177610554,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,32800,127.0.0.1,7443,1,00:00:00:00:00:00,22347758,0,0,0,957,512,IP,1,0,0,TCP,64,27496,2177610554,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,32800,127.0.0.1,7443,1,00:00:00:00:00:00,22347758,0,0,0,209,512,IP,1,0,0,TCP,64,27497,2177611459,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,32800,1,00:00:00:00:00:00,2177611616,0,0,0,52,504,IP,0,0,0,TCP,64,41284,22347758,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,32800,1,00:00:00:00:00:00,2177611616,0,0,0,595,507,IP,1,0,0,TCP,64,41285,22347758,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,32800,1,00:00:00:00:00:00,2177611616,0,0,1,1101,512,IP,1,0,0,TCP,64,41286,22348301,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,32800,127.0.0.1,7443,1,00:00:00:00:00:00,22349351,0,0,0,52,503,IP,0,0,0,TCP,64,27498,2177611616,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,32800,127.0.0.1,7443,1,00:00:00:00:00:00,22349351,0,0,1,52,512,IP,0,0,0,TCP,64,27499,2177611616,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,32800,1,00:00:00:00:00:00,2177611617,0,0,0,52,512,IP,0,0,0,TCP,64,0,22349351,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,32806,127.0.0.1,7443,0,00:00:00:00:00:00,0,0,0,0,60,65495,IP,0,1,0,TCP,64,7488,947492821,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,32806,1,00:00:00:00:00:00,947492822,0,0,0,60,65483,IP,0,0,0,TCP,64,0,389420659,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,32806,127.0.0.1,7443,1,00:00:00:00:00:00,389420660,0,0,0,52,512,IP,0,0,0,TCP,64,7489,947492822,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,32806,127.0.0.1,7443,1,00:00:00:00:00:00,389420660,0,0,0,309,512,IP,1,0,0,TCP,64,7490,947492822,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,32806,1,00:00:00:00:00:00,947493079,0,0,0,52,510,IP,0,0,0,TCP,64,57052,389420660,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,32806,1,00:00:00:00:00:00,947493079,0,0,0,1183,512,IP,1,0,0,TCP,64,57053,389420660,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,32806,127.0.0.1,7443,1,00:00:00:00:00:00,389421791,0,0,0,52,504,IP,0,0,0,TCP,64,7491,947493079,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,32806,127.0.0.1,7443,1,00:00:00:00:00:00,389421791,0,0,0,958,512,IP,1,0,0,TCP,64,7492,947493079,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,32806,127.0.0.1,7443,1,00:00:00:00:00:00,389421791,0,0,0,209,512,IP,1,0,0,TCP,64,7493,947493985,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,32806,1,00:00:00:00:00:00,947494142,0,0,0,52,504,IP,0,0,0,TCP,64,57054,389421791,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,32806,1,00:00:00:00:00:00,947494142,0,0,0,595,507,IP,1,0,0,TCP,64,57055,389421791,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,32806,1,00:00:00:00:00:00,947494142,0,0,1,1298,512,IP,1,0,0,TCP,64,57056,389422334,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,32806,127.0.0.1,7443,1,00:00:00:00:00:00,389423581,0,0,0,52,503,IP,0,0,0,TCP,64,7494,947494142,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,32806,127.0.0.1,7443,1,00:00:00:00:00:00,389423581,0,0,1,52,512,IP,0,0,0,TCP,64,7495,947494142,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,32806,1,00:00:00:00:00:00,947494143,0,0,0,52,512,IP,0,0,0,TCP,64,0,389423581,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,32822,127.0.0.1,7443,0,00:00:00:00:00:00,0,0,0,0,60,65495,IP,0,1,0,TCP,64,26001,1625966269,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,32822,1,00:00:00:00:00:00,1625966270,0,0,0,60,65483,IP,0,0,0,TCP,64,0,2413622685,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,32822,127.0.0.1,7443,1,00:00:00:00:00:00,2413622686,0,0,0,52,512,IP,0,0,0,TCP,64,26002,1625966270,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,32822,127.0.0.1,7443,1,00:00:00:00:00:00,2413622686,0,0,0,309,512,IP,1,0,0,TCP,64,26003,1625966270,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,32822,1,00:00:00:00:00:00,1625966527,0,0,0,52,510,IP,0,0,0,TCP,64,46652,2413622686,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,32822,1,00:00:00:00:00:00,1625966527,0,0,0,1182,512,IP,1,0,0,TCP,64,46653,2413622686,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,32822,127.0.0.1,7443,1,00:00:00:00:00:00,2413623816,0,0,0,52,504,IP,0,0,0,TCP,64,26004,1625966527,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,32822,127.0.0.1,7443,1,00:00:00:00:00:00,2413623816,0,0,0,959,512,IP,1,0,0,TCP,64,26005,1625966527,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,32822,127.0.0.1,7443,1,00:00:00:00:00:00,2413623816,0,0,0,203,512,IP,1,0,0,TCP,64,26006,1625967434,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,32822,1,00:00:00:00:00:00,1625967585,0,0,0,52,504,IP,0,0,0,TCP,64,46654,2413623816,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,32822,1,00:00:00:00:00:00,1625967585,0,0,0,595,507,IP,1,0,0,TCP,64,46655,2413623816,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,32822,1,00:00:00:00:00:00,1625967585,0,0,1,1099,512,IP,1,0,0,TCP,64,46656,2413624359,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,32822,127.0.0.1,7443,1,00:00:00:00:00:00,2413625407,0,0,0,52,503,IP,0,0,0,TCP,64,26007,1625967585,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,32822,127.0.0.1,7443,1,00:00:00:00:00:00,2413625407,0,0,1,52,512,IP,0,0,0,TCP,64,26008,1625967585,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,32822,1,00:00:00:00:00:00,1625967586,0,0,0,52,512,IP,0,0,0,TCP,64,0,2413625407,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,32834,127.0.0.1,7443,0,00:00:00:00:00:00,0,0,0,0,60,65495,IP,0,1,0,TCP,64,26977,2793649635,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,32834,1,00:00:00:00:00:00,2793649636,0,0,0,60,65483,IP,0,0,0,TCP,64,0,1794156741,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,32834,127.0.0.1,7443,1,00:00:00:00:00:00,1794156742,0,0,0,52,512,IP,0,0,0,TCP,64,26978,2793649636,0,00:00:00:00:00:00,0,benign,normal
